DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral
3655,het,R,Female,2.1,0,Light Flicker,0,2.4,15,30914,11450,254746,154384,42445,53128,10837,268246,478855,202468
3655,het,R,Female,2.1,0,Light Flicker,0,4.2,15,7590,7251,267256,140797,2497,75951,4631,187613,693292,184001
3655,het,R,Female,2.1,0,Light Flicker,0,4.2,15,13833,14750,196980,127485,4392,130113,11017,138675,528436,161415
3655,het,R,Female,2.1,0,Light Flicker,0,2.85,15,28906,31564,277822,194315,17800,56628,63612,196517,587894,260100
3655,het,R,Female,2.1,1,Light Flicker,0,3.9,15,47410,23905,313112,206036,35851,198406,18312,312343,948203,263168
3655,het,R,Female,2.1,0,Light Flicker,0,3.75,15,12986,10315,120113,107393,6130,38043,9636,86124,346210,137493
3655,het,R,Female,2.1,0,Light Flicker,0,3.3,15,26367,11554,292782,148853,9224,111209,10355,197967,557452,195718
3655,het,R,Female,2.1,0,Light Flicker,0,2.85,15,4581,12923,97914,65250,1224,19575,16126,68539,174468,86848
3655,het,R,Female,2.1,0,Light Flicker,0,3.15,15,17913,21234,210351,146224,7078,107761,16333,170078,451060,195152
3655,het,R,Female,2.1,0,Light Flicker,0,4.35,15,4979,16162,167949,118174,1815,97325,11197,135701,498604,154059
3655,het,R,Female,2.1,0,Light Flicker,0,3.5999999999999996,15,20741,37005,340013,196463,6705,204765,32370,239952,820488,268629
3655,het,R,Female,2.1,1,Light Flicker,0,4.35,15,7002,11090,127358,96353,2982,67590,9092,102530,368216,120167
3655,het,R,Female,2.1,0,Light Flicker,0,3.75,15,13668,28032,200221,138989,3588,147584,24644,133751,510689,183657
3655,het,R,Female,2.1,0,Light Flicker,0,4.05,15,22002,17387,306758,194032,8515,180787,13118,254177,905126,258701
3655,het,R,Female,2.1,0,Light Flicker,0,3.15,15,55230,74261,313110,252909,22301,344981,89987,231030,802572,340774
3655,het,R,Female,2.1,0,Light Flicker,0,3.0,15,17110,3634,100832,69936,8905,28611,7296,72578,226262,99049
3655,het,R,Female,2.1,0,Light Flicker,0,3.9,15,11361,16313,123228,100382,3620,103895,14877,97222,346923,127798
3657,het,R,Female,2.1,0,Dark,0,4.5,30,16285,13008,214515,151210,3933,99484,17173,67453,737022,205814
3657,het,R,Female,2.1,1,Dark,0,2.6999999999999997,30,86766,62532,441737,344195,25829,326897,51578,178424,893870,450889
3657,het,R,Female,2.1,0,Dark,0,2.4,30,78561,65441,606627,329357,21313,303187,53804,219016,999488,431897
3657,het,R,Female,2.1,0,Dark,0,3.4499999999999997,30,34748,17647,349105,139770,9697,161907,15981,119175,642890,183250
3657,het,R,Female,2.1,1,Dark,0,2.4,30,160882,190416,1000672,888965,38370,697532,193361,309682,2302375,1158874
3657,het,R,Female,2.1,0,Dark,0,2.55,30,130651,102381,935447,599594,41123,465762,95481,412044,1621653,783614
3657,het,R,Female,2.1,0,Dark,0,3.0,30,75728,60794,471093,393931,18715,399783,53481,153387,1077514,510892
3657,het,R,Female,2.1,0,Dark,0,2.6999999999999997,30,170029,140328,1251815,954793,48688,692647,121960,487423,2477359,1132800
3657,het,R,Female,2.1,0,Dark,0,3.3,30,86624,45221,576943,304493,23248,411952,37337,203788,1158815,381921
3657,het,R,Female,2.1,0,Dark,0,3.15,30,68705,36432,694719,372618,21573,254353,34699,292434,1400092,498229
3657,het,R,Female,2.1,0,Dark,0,2.85,30,117674,76070,595877,609876,29388,512442,72753,197859,1552006,764029
3657,het,R,Female,2.1,1,Dark,0,3.75,30,115608,82999,774159,584428,26286,647654,83928,234604,2528713,766694
3657,het,R,Female,2.1,0,Dark,0,2.4,30,241912,209457,1631084,1117561,74294,846297,185772,717600,2783748,1363335
3657,het,R,Female,2.1,1,Dark,0,3.15,30,88767,79999,538710,373674,24694,410839,82040,201969,1167435,480686
3657,het,R,Female,2.1,0,Dark,0,4.05,30,15949,3171,136779,65773,4987,43372,3926,61721,316068,84250
3657,het,R,Female,2.1,1,Dark,0,3.5999999999999996,30,149541,70576,1043934,467844,45257,612146,67028,411978,2542271,604859
3657,het,R,Female,2.1,0,Dark,0,2.85,30,136795,133343,801647,811776,31048,730299,117845,254975,2095546,985706
3657,het,R,Female,2.1,0,Dark,0,3.0,30,135112,170622,1318455,1022773,38498,538430,183848,411220,3507037,1339243
3657,het,R,Female,2.1,0,Dark,0,3.75,30,83449,43697,552707,372899,19571,234045,53791,171328,1373351,497865
3657,het,R,Female,2.1,0,Dark,0,3.0,30,183977,110204,699965,439996,46723,773864,93052,237704,1667412,575204
3657,het,R,Female,2.1,0,Dark,0,3.5999999999999996,30,95101,34452,568509,285671,29850,385668,31359,243437,1109859,366898
3657,het,R,Female,2.1,0,Dark,0,4.2,30,70447,30194,533848,271583,26927,185415,35850,237630,1276392,363827
3657,het,R,Female,2.1,0,Dark,0,3.9,30,114041,30334,771802,390777,36679,405802,29665,336770,1734788,499726
3657,het,R,Female,2.1,0,Dark,0,3.5999999999999996,30,103426,52759,703937,319986,29289,482547,50443,282442,1536413,433215
3657,het,R,Female,2.1,1,Dark,0,3.0,30,221012,171059,1069757,884092,53901,1045878,139750,352599,2865876,1057928
3657,het,R,Female,2.1,0,Dark,0,4.05,30,122543,38152,648647,267997,36864,404052,38090,277172,1397760,344875
3657,het,R,Female,2.1,0,Dark,0,5.1,30,66511,23936,516783,233539,14122,412160,22580,140555,1781253,300712
3657,het,R,Female,2.1,0,Dark,0,3.5999999999999996,30,155157,53407,794085,525632,44037,430628,81259,312184,2166032,733513
3657,het,R,Female,2.1,0,Dark,0,3.5999999999999996,30,116633,101792,745911,725479,33434,528998,125005,263247,2191500,918197
3657,het,R,Female,2.1,0,Dark,0,4.5,30,75101,11421,434705,249862,19013,235789,17368,142292,1412846,355577
3657,het,R,Female,2.1,0,Dark,0,3.3,30,48045,27072,416267,373235,15085,83812,44142,138171,1106956,470576
3657,het,R,Female,2.1,0,Dark,0,4.35,30,116396,46264,868312,345596,41513,435604,44092,377805,2614300,448803
3657,het,R,Female,2.1,0,Dark,0,3.5999999999999996,30,179589,60015,758560,307960,56740,576639,64924,329908,1889457,426880
3657,het,R,Female,2.1,1,Dark,0,2.6999999999999997,30,132260,123015,644630,428901,37664,536363,108150,261865,1190796,526613
3657,het,R,Female,2.1,0,Dark,0,3.15,30,238511,218243,1118893,827871,55469,1233626,209971,356724,2882105,1063200
3657,het,R,Female,2.1,0,Dark,0,2.6999999999999997,30,133507,65155,992524,838163,38155,251287,129378,332606,2552892,1130565
3657,het,R,Female,2.1,0,Dark,0,2.6999999999999997,30,25465,12363,108784,46797,7825,70973,14237,46880,210014,65145
3657,het,R,Female,2.1,1,Dark,0,3.3,30,129917,102585,649199,501489,26335,710825,93646,177743,1732382,627003
3657,het,R,Female,2.1,1,Dark,0,2.6999999999999997,30,221477,167972,564857,696204,55667,927436,143024,206637,1549733,825556
3657,het,R,Female,2.1,0,Dark,0,2.4,30,234300,185040,936226,785849,64127,645294,188941,334874,1920083,981958
3657,het,R,Female,2.1,0,Dark,0,4.2,30,97496,41707,661792,232308,25054,383966,42751,200426,2241836,321274
3657,het,R,Female,2.1,1,Dark,0,2.85,30,173334,99392,794468,530516,37572,513707,119926,243723,1847512,713770
3657,het,R,Female,2.1,0,Dark,0,3.3,30,110170,56841,384850,283961,30357,406553,60152,142717,932187,369129
3657,het,R,Female,2.1,0,Dark,0,2.85,30,57969,47009,193664,180494,10862,277470,41037,51040,558429,220225
3657,het,R,Female,2.1,0,Dark,0,3.5999999999999996,30,139179,58164,483530,333167,36973,556531,44012,174489,1143821,397701
3657,het,R,Female,2.1,0,Dark,0,2.85,30,163391,90678,630908,532115,43879,450732,85287,233830,1425338,635971
3657,het,R,Female,2.1,0,Dark,0,3.5999999999999996,30,110197,50393,472137,266107,33667,477839,42580,193844,1060959,318592
3657,het,R,Female,2.1,0,Dark,0,3.3,30,168719,66616,648690,393898,42079,601181,56148,209882,1542644,509427
3657,het,R,Female,2.1,0,Dark,0,3.3,30,163603,96977,727271,425341,35108,755423,85428,198906,1745452,537750
3657,het,R,Female,2.1,0,Dark,0,4.95,30,195234,45470,613166,269323,50748,737155,49138,212442,2029882,367931
3657,het,R,Female,2.1,1,Dark,0,3.9,30,188917,67808,729853,458042,44336,791064,66646,223704,2095556,555516
3657,het,R,Female,2.1,0,Dark,0,3.15,30,226822,91909,790947,474996,69884,811445,76971,346462,1584471,578845
3657,het,R,Female,2.1,0,Dark,0,3.5999999999999996,30,92472,15853,433534,229507,26652,223383,20853,159453,1039514,312285
3657,het,R,Female,2.1,0,Dark,0,4.5,30,172686,58889,768912,559067,48743,641129,70296,266660,2381475,725418
3657,het,R,Female,2.1,0,Dark,0,2.85,30,444683,293330,1665209,1461141,115313,1777440,270152,601589,4412357,1747338
3657,het,R,Female,2.1,0,Dark,0,3.3,30,171771,52227,562427,295352,37668,634275,47197,170866,1294095,375187
3657,het,R,Female,2.1,0,Dark,0,3.3,30,195861,133331,828056,471194,42397,1002279,128117,236523,2410458,647999
3657,het,R,Female,2.1,0,Dark,0,7.8,30,398948,1548,1960248,201368,124171,2040781,712,817881,8268940,107306
3657,het,R,Female,2.1,0,Dark,0,3.15,30,254941,179970,1164031,984412,69140,1186680,163857,437580,3033561,1231672
3657,het,R,Female,2.1,0,Dark,0,5.55,30,46669,8450,286764,192958,14933,100987,11164,109017,922341,229999
3657,het,R,Female,2.1,0,Dark,0,6.1499999999999995,30,93556,15853,346049,107497,20070,427596,17705,100568,1242577,151173
3657,het,R,Female,2.1,0,Dark,0,2.55,30,243437,160921,1110437,993911,61090,605106,171562,354094,2528215,1149330
3657,het,R,Female,2.1,1,Dark,0,3.0,30,144641,120069,587764,506012,37788,610414,111629,221184,1318148,632646
3657,het,R,Female,2.1,1,Dark,0,3.3,30,233652,136992,826899,769900,58013,962645,152306,278672,2148713,974851
3657,het,R,Female,2.1,1,Dark,0,2.4,30,146711,140556,850243,604516,39403,567335,125431,317873,1626466,799045
3657,het,R,Female,2.1,0,Dark,0,3.5999999999999996,30,492097,206438,1780920,973035,166767,1476751,246990,770389,4070800,1361340
3657,het,R,Female,2.1,0,Dark,0,3.75,30,149421,57705,636420,406711,41245,644412,55201,235108,1827740,547369
3657,het,R,Female,2.1,0,Dark,0,2.55,30,334258,302039,1372794,1140300,74382,1446937,281040,426116,3174280,1386809
3657,het,R,Female,2.1,0,Dark,0,2.25,30,119788,96470,617268,327345,26134,373136,129903,175350,1243973,430776
3657,het,R,Female,2.1,0,Dark,0,2.4,30,141979,107228,908023,938961,48982,239977,237629,316409,2172132,1147953
3657,het,R,Female,2.1,0,Dark,0,2.4,30,184732,72912,1445993,1163267,57259,272424,187861,476843,3356594,1430049
3657,het,R,Female,2.1,0,Dark,0,3.3,30,86905,34057,356383,271495,23563,329935,30502,131540,868925,360101
3657,het,R,Female,2.1,0,Dark,0,2.55,30,164357,102247,843523,626240,43094,415380,88037,285927,1691736,760421
3657,het,R,Female,2.1,0,Dark,0,4.8,30,120633,70661,939888,442436,33474,549192,67094,307222,4127412,559622
3657,het,R,Female,2.1,0,Dark,0,3.9,30,89495,27985,496498,289568,24297,369034,29519,191327,1218915,373983
3657,het,R,Female,2.1,0,Dark,0,2.85,30,167249,95569,694228,422017,42490,642299,67712,238358,1390535,477844
3657,het,R,Female,2.1,0,Dark,0,3.0,30,317089,50734,2254975,1541803,115575,375289,167938,827266,6874376,1785547
3657,het,R,Female,2.1,0,Dark,0,3.4499999999999997,30,81593,35258,402945,230418,22534,329019,32790,153236,913019,305332
3657,het,R,Female,2.1,0,Dark,0,3.3,30,160934,70158,580881,352355,38368,693557,63649,189537,1387276,468490
3657,het,R,Female,2.1,0,Dark,0,3.3,30,93660,47421,648302,505652,27945,318834,51003,243104,1648117,644430
3657,het,R,Female,2.1,0,Dark,0,3.9,30,154538,61465,597875,356166,33569,780448,61314,167395,1583916,472898
3657,het,R,Female,2.1,0,Dark,0,3.0,30,94725,42694,737214,513252,29061,153406,97444,241783,1997992,588293
3657,het,R,Female,2.1,0,Dark,0,2.55,30,129892,106933,593987,346018,36889,467692,106853,220338,1250888,460975
3657,het,R,Female,2.1,1,Dark,0,2.25,30,364,166,2084,1383,102,542,159,744,3159,1805
3657,het,R,Female,2.1,0,Dark,0,4.5,30,39944,10368,160292,62970,11342,194685,11100,60161,409491,85969
