DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral
3603,het,L,Male,3.0,0,Light Flicker,0,3.3,90,6203,395,534444,375008,3526,9899,418,451965,1285249,474796
3603,het,L,Male,3.0,0,Light Flicker,0,4.5,90,419,129,236238,154312,75,1696,148,161214,729117,208579
3603,het,L,Male,3.0,0,Light Flicker,0,4.8,90,751,66,163415,113814,250,1860,49,102680,561684,153258
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,0,526,2161,128761,0,77,1489,1218,68084,159144
3603,het,L,Male,3.0,0,Light Flicker,0,3.3,90,770,365,169531,132737,168,2446,265,107717,418440,162962
3603,het,L,Male,3.0,0,Light Flicker,0,3.5999999999999996,90,606,563,177459,124928,73,2390,397,98832,462470,155686
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,358,76,104919,77335,24,1266,205,60907,271595,106587
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,0,930,2557,133252,0,267,1428,1480,78017,169480
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,726,300,269193,224097,97,2519,406,142810,880909,280796
3603,het,L,Male,3.0,1,Light Flicker,0,3.5999999999999996,90,1058,242,203709,143210,212,2422,202,123323,579350,163817
3603,het,L,Male,3.0,0,Light Flicker,0,3.15,90,0,985,2931,239036,0,107,2183,683,136266,306600
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,574,544,164152,129760,42,4698,340,88522,564489,147860
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,0,185,2436,113235,0,25,968,1354,62555,128050
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,1094,310,140982,92248,188,4142,199,86714,381946,93009
3603,het,L,Male,3.0,0,Light Flicker,0,3.3,90,811,285,214866,160489,232,3137,188,132791,573447,195168
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,1272,1108,276349,179502,210,7586,765,174726,762044,200920
3603,het,L,Male,3.0,1,Light Flicker,0,3.0,90,0,431,3115,185969,0,51,1353,1732,94671,271726
3603,het,L,Male,3.0,0,Light Flicker,0,2.6999999999999997,90,0,987,4725,218334,0,75,3069,2618,108544,313031
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,1609,597,109195,93028,355,4153,662,54925,345060,122186
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,0,1099,6399,346345,0,99,2476,3697,169076,490355
3603,het,L,Male,3.0,0,Light Flicker,0,2.6999999999999997,90,0,612,4299,212476,0,66,962,2555,109478,278410
3603,het,L,Male,3.0,0,Light Flicker,0,2.6999999999999997,90,0,276,2403,111693,0,9,1448,1356,54295,136263
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,0,519,3129,169232,0,82,1438,1841,77702,237932
3603,het,L,Male,3.0,1,Light Flicker,0,2.6999999999999997,90,0,225,1924,107028,0,27,646,1556,53606,141542
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,0,833,3595,237028,0,63,2480,1288,128056,313534
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,1503,936,339047,252360,176,7108,799,179335,1057291,306862
3603,het,L,Male,3.0,0,Light Flicker,0,4.35,90,955,56,171295,68381,196,6714,23,101354,501127,27977
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,1,814,6118,329345,0,124,3058,3461,192306,452962
3603,het,L,Male,3.0,1,Light Flicker,0,2.85,90,0,1231,5501,311195,0,510,2637,3149,172503,420725
3603,het,L,Male,3.0,1,Light Flicker,0,2.6999999999999997,90,0,1900,8787,415539,0,163,6574,5035,222231,614819
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,0,591,5947,345930,0,84,1578,3388,187116,460137
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,0,368,3040,187907,0,71,1178,1741,112539,244116
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,1,1137,3848,219706,1,201,3115,2192,128843,265481
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,504,334,122908,71028,82,4075,175,75509,318388,60053
3603,het,L,Male,3.0,0,Light Flicker,0,2.6999999999999997,90,0,457,4924,243502,0,18,1859,2886,124800,321448
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,625,573,133899,91236,54,2817,698,82444,305783,122085
3603,het,L,Male,3.0,0,Light Flicker,0,2.6999999999999997,90,0,502,2770,145514,0,47,2161,1626,79777,163921
3603,het,L,Male,3.0,0,Light Flicker,0,2.6999999999999997,90,0,439,1609,81579,0,59,1169,885,45670,99246
3603,het,L,Male,3.0,0,Light Flicker,0,2.25,90,0,250,2145,94535,0,14,922,1847,46910,106490
3603,het,L,Male,3.0,0,Light Flicker,0,2.25,90,1,910,11826,540121,1,128,2473,12421,273327,748487
3603,het,L,Male,3.0,1,Light Flicker,0,2.6999999999999997,90,0,881,5269,283656,0,58,3816,3080,138375,362772
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,650,660,152633,99331,67,5149,465,88625,450100,70861
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,309,169,179178,80235,40,2963,71,112253,490161,40217
3603,het,L,Male,3.0,1,Light Flicker,0,2.85,90,0,2457,8442,489577,0,429,6009,4862,268143,676152
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,0,1065,6954,409633,0,145,3630,4098,202675,583993
3603,het,L,Male,3.0,0,Light Flicker,0,4.6499999999999995,90,404,242,172951,74042,8,6511,66,86906,587038,30096
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,809,803,185253,137848,68,2667,734,101178,560074,155243
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,0,175,2726,183433,0,16,666,1527,99963,211846
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,2024,1058,229343,175500,528,9753,1062,131422,692818,240730
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,598,474,167281,119381,19,4205,295,78228,526494,101102
3603,het,L,Male,3.0,0,Light Flicker,0,2.25,90,0,4175,8702,403820,0,2950,3963,9313,222159,495588
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,0,362,4887,290091,0,29,1717,2820,140969,416202
3603,het,L,Male,3.0,0,Light Flicker,0,3.5999999999999996,90,1268,565,134432,132158,217,8422,486,80447,408334,161300
3603,het,L,Male,3.0,1,Light Flicker,0,2.6999999999999997,90,0,801,4893,245976,0,45,2806,2827,124239,347119
3603,het,L,Male,3.0,0,Light Flicker,0,3.3,90,0,3430,2762,280937,0,925,5587,576,148126,368072
3603,het,L,Male,3.0,0,Light Flicker,0,3.3,90,0,414,3055,318249,0,50,1208,643,157705,438570
3603,het,L,Male,3.0,0,Light Flicker,0,3.15,90,0,149,1383,110908,0,14,446,311,55302,146448
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,0,760,5583,345516,0,63,2999,3208,149808,490447
3603,het,L,Male,3.0,1,Light Flicker,0,2.25,90,1,577,6929,336114,0,77,1575,7339,172816,427610
