DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral
2006,het,L,Male,20.6,0,Light Flicker,0,4.6499999999999995,142279,62737,3317639,1373353,100566,409032,85089,2175194,6481381,1849299
2006,het,L,Male,20.6,0,Light Flicker,0,4.95,46607,19946,649874,270279,27755,162787,24214,506204,1276531,364746
2006,het,L,Male,20.6,0,Light Flicker,0,4.5,68317,38682,2203395,782222,40771,273752,51005,1422977,4069560,1022289
2006,het,L,Male,20.6,0,Light Flicker,0,4.35,65203,22327,1412653,521747,34345,206194,32016,794842,2887966,710409
2006,het,L,Male,20.6,1,Light Flicker,0,4.5,703347,173839,8172146,2731837,544489,1635245,226849,6322457,15214888,3752099
2006,het,L,Male,20.6,0,Light Flicker,0,5.1,64075,24398,1749990,683825,36206,170335,35043,1077646,3760337,844879
2006,het,L,Male,20.6,1,Light Flicker,0,4.8,63344,32167,1235212,537264,36523,202112,46674,858937,2518962,727677
2006,het,L,Male,20.6,0,Light Flicker,0,4.35,48654,19888,1368451,590885,35376,113524,30587,968623,2865836,764950
2006,het,L,Male,20.6,0,Light Flicker,0,4.05,67353,28811,1371282,695425,41723,202726,37818,850125,3069153,889255
2006,het,L,Male,20.6,0,Light Flicker,0,5.25,78570,34999,2205243,763689,54641,284563,38805,1653407,4527455,818618
2006,het,L,Male,20.6,0,Light Flicker,0,5.85,68002,23271,1045106,372547,44425,272175,10635,837929,2386614,188156
2006,het,L,Male,20.6,0,Light Flicker,0,5.55,37615,10362,849005,320909,21669,88197,11174,594244,1904606,279048
2006,het,L,Male,20.6,1,Light Flicker,0,4.35,90732,50387,1868967,854150,53447,323721,64368,1378032,3722272,1165003
2006,het,L,Male,20.6,1,Light Flicker,0,5.1,68244,44173,1984925,830666,37265,419045,45960,1249138,4740707,938464
2006,het,L,Male,20.6,0,Light Flicker,0,4.2,150448,89840,1921033,859420,111931,784016,98841,1441930,3252520,1190522
2006,het,L,Male,20.6,0,Light Flicker,0,4.6499999999999995,169292,62599,3292544,1518355,137275,482087,90325,2561000,6496154,1986923
2006,het,L,Male,20.6,0,Light Flicker,0,4.2,83549,40660,1729636,774532,59332,315991,53168,1271863,3708483,1023981
2006,het,L,Male,20.6,1,Light Flicker,0,4.5,114127,49928,2502825,1388637,65087,328064,77049,1628853,5926759,1895143
2006,het,L,Male,20.6,0,Light Flicker,0,4.05,83569,46449,2307844,1076280,48030,271578,61593,1646203,4428101,1419226
2006,het,L,Male,20.6,0,Light Flicker,0,4.6499999999999995,62277,26946,1847258,731861,39664,175030,39715,1274034,3834127,973686
2006,het,L,Male,20.6,1,Light Flicker,0,3.75,253945,138140,4216493,2411211,163392,736618,174907,2658354,9066221,3237661
2006,het,L,Male,20.6,1,Light Flicker,0,5.25,272931,123421,3696626,1672715,184906,1403457,118978,2397321,9056944,1765464
2006,het,L,Male,20.6,0,Light Flicker,0,3.0,106745,47339,1791931,973162,70995,229847,67550,1339016,3458295,1326871
2006,het,L,Male,20.6,0,Light Flicker,0,4.05,58092,45778,1695944,781508,31378,275163,62911,1049422,3398880,1105173
2006,het,L,Male,20.6,0,Light Flicker,0,4.35,59344,40156,1756588,843255,34738,226888,54818,1287989,3642420,1113109
2006,het,L,Male,20.6,0,Light Flicker,0,4.8,308607,111432,2696994,1423817,185224,795856,138279,1842668,5971410,1778665
2006,het,L,Male,20.6,0,Light Flicker,0,3.9,92099,46085,786948,513856,57496,438530,48698,540945,1814502,653084
2006,het,R,Male,20.6,0,Dark,0,6.6,133263,21722,1443289,591071,132225,415476,17728,1604236,4852983,431204
2006,het,R,Male,20.6,0,Dark,0,5.7,94220,29439,1268376,732944,71675,426092,41147,955453,4318259,969215
2006,het,R,Male,20.6,0,Dark,0,4.95,90729,49503,1636422,1035329,63059,413932,66613,1139997,5417448,1454777
2006,het,R,Male,20.6,1,Dark,0,6.0,27620,9141,367352,239299,16194,164620,12479,214889,1533280,302319
2006,het,R,Male,20.6,0,Dark,0,4.2,37579,21098,561247,381511,22698,170181,26204,334960,1610617,535004
2006,het,R,Male,20.6,0,Dark,0,5.25,17246,6241,316213,194995,11343,58496,8698,190782,1036898,251905
2006,het,R,Male,20.6,0,Dark,0,6.1499999999999995,45486,7218,483938,194059,27034,131266,9608,290396,1433719,260367
2006,het,R,Male,20.6,0,Dark,0,5.7,95188,40715,1595734,841880,56336,456768,54460,937574,5495066,1102039
2006,het,R,Male,20.6,0,Dark,0,5.85,174406,66971,2441771,1529582,99568,834382,86918,1416605,8712893,1916235
2006,het,R,Male,20.6,0,Dark,0,6.0,128655,50219,2138015,1231932,85757,609686,71796,1435618,8553292,1705771
2006,het,R,Male,20.6,0,Dark,0,6.45,78557,25388,949351,570617,48174,387880,37795,615198,3967270,802180
2006,het,R,Male,20.6,1,Dark,0,5.3999999999999995,140614,40196,2121057,1044146,146083,451730,59518,2364190,6164846,1443206
2006,het,R,Male,20.6,0,Dark,0,7.05,117015,24643,1566564,574995,104922,430861,11920,1510051,5688751,285207
2006,het,R,Male,20.6,0,Dark,0,6.0,85929,41114,1243679,766641,61255,448543,52277,923519,4193316,1053533
2006,het,R,Male,20.6,0,Dark,0,3.15,157383,68687,2402441,1315811,98215,417669,95248,1466264,5580378,1849384
2006,het,R,Male,20.6,0,Dark,0,3.15,47944,23356,731737,618003,28375,149470,28383,446096,1931665,828199
2006,het,R,Male,20.6,0,Dark,0,6.1499999999999995,77550,36013,1283007,767317,51242,397090,48071,908856,4382323,1019492
2006,het,R,Male,20.6,0,Dark,0,4.95,117407,46266,1304285,860044,72950,544063,59816,902257,3731741,1139336
2006,het,R,Male,20.6,0,Dark,0,6.1499999999999995,120921,39438,1652286,852472,85867,523169,56082,1176688,5296524,1179906
2006,het,R,Male,20.6,0,Dark,0,7.199999999999999,117653,37833,1787281,859421,72873,651193,30368,1132971,8055163,611177
2006,het,R,Male,20.6,0,Dark,0,6.0,117242,57614,1721604,926778,72873,756837,71594,1137393,5941115,1266850
2006,het,R,Male,20.6,0,Dark,0,3.9,172400,41102,1750092,1338748,115569,444361,67575,1246151,6758569,1624237
2006,het,R,Male,20.6,0,Dark,0,5.85,191198,39445,2394100,855275,195215,490249,60391,2494125,8788914,1185728
2006,het,R,Male,20.6,0,Dark,0,3.0,171770,51504,1734957,1217409,185283,315094,72858,2077658,3528602,1598730
2006,het,R,Male,20.6,0,Dark,0,4.95,138737,40207,1321131,910463,169607,387981,55709,1542966,4639451,1240828
2006,het,R,Male,20.6,0,Dark,0,6.1499999999999995,117873,22737,1629526,400562,119836,302637,29482,1686446,5743167,471012
2006,het,R,Male,20.6,0,Dark,0,3.15,148182,57704,2322480,1821419,106679,358729,102374,1730233,6653745,2387573
2006,het,R,Male,20.6,0,Dark,0,7.05,67000,15612,1576034,296978,71642,216909,5916,1685360,5289670,119029
2006,het,R,Male,20.6,0,Dark,0,5.85,344498,68308,3496965,1541175,217902,1086192,98806,2381372,11343207,2127679
2006,het,R,Male,20.6,0,Dark,0,5.25,152669,48127,1804352,1024897,157229,477515,67509,2160009,4947303,1419306
2006,het,R,Male,20.6,0,Dark,0,6.0,61880,23671,990938,531312,36377,272317,32304,619168,3588568,728996
2006,het,R,Male,20.6,0,Dark,0,6.8999999999999995,154670,39778,1869888,735590,149748,553779,19061,2030207,7154793,368694
2006,het,R,Male,20.6,1,Dark,0,4.95,156938,45327,1402838,900415,128357,510215,58264,1200437,4190975,1160957
2006,het,R,Male,20.6,0,Dark,0,6.6,120835,23414,1209132,514235,117373,413412,18444,1299492,4246423,367082
2006,het,R,Male,20.6,0,Dark,0,4.6499999999999995,105999,63164,1805588,1216237,58345,507981,83999,1063917,5908276,1655931
2006,het,R,Male,20.6,0,Dark,0,5.85,137425,58247,2316341,1246646,82405,591781,80048,1462082,7239687,1674834
2006,het,R,Male,20.6,1,Dark,0,5.25,140398,73922,2229156,1562669,81297,595129,101433,1341971,7566076,2129052
2006,het,R,Male,20.6,0,Dark,0,6.1499999999999995,142286,43197,1969441,1045152,135916,561170,55263,2087116,7016396,1191529
2006,het,R,Male,20.6,0,Dark,0,6.3,44791,15514,568507,361632,48391,132976,14710,666769,1758649,302896
2006,het,R,Male,20.6,0,Dark,0,5.3999999999999995,89926,24775,1224632,618924,86867,318778,36481,1317452,3691771,860861
2006,het,R,Male,20.6,0,Dark,0,6.3,166882,47972,1730348,999732,92252,806815,68113,942180,7406459,1412403
2006,het,R,Male,20.6,0,Dark,0,5.7,49428,18463,711245,492024,47786,153633,27217,739656,1929010,675756
2006,het,R,Male,20.6,0,Dark,0,3.9,94295,51569,1567404,840995,70427,302802,57215,1220971,3196032,1121175
2006,het,R,Male,20.6,1,Dark,0,5.3999999999999995,97474,47315,1561261,1066216,55946,469026,65336,940927,5226843,1424439
2006,het,R,Male,20.6,0,Dark,0,4.8,99515,47191,1513870,930938,85846,384190,61945,1384545,3682678,1224934
2006,het,R,Male,20.6,0,Dark,0,5.25,208824,79005,2789930,1590112,107835,956781,112005,1488525,10113345,2232317
2006,het,R,Male,20.6,0,Dark,0,5.55,99968,35576,1243853,804118,102656,382549,50377,1461921,3595185,1124572
2006,het,R,Male,20.6,0,Dark,0,4.6499999999999995,48754,35384,830633,724108,26905,238971,48065,482362,2596042,969811
2006,het,R,Male,20.6,0,Dark,0,5.25,138217,56989,2372327,1215728,136535,562694,80100,2502654,7068563,1645702
2006,het,R,Male,20.6,0,Dark,0,4.5,54975,22628,764743,490186,56648,220629,28934,869031,1846161,649500
2006,het,R,Male,20.6,0,Dark,0,4.95,83874,43006,1422589,826958,64626,391897,54106,1129652,3393665,1081295
2006,het,R,Male,20.6,0,Dark,0,6.45,71232,24277,1164832,588920,34435,348363,37424,600596,4731949,830790
2006,het,R,Male,20.6,1,Dark,0,4.2,82510,50533,1409709,882403,70368,295485,63264,1277063,2978317,1179362
2006,het,R,Male,20.6,0,Dark,0,5.1,130594,62046,2083921,1320281,75316,562716,90777,1239344,7055465,1841822
2006,het,R,Male,20.6,1,Dark,0,5.55,115026,45413,1896533,1043500,111269,458974,65331,1951996,6104257,1446962
2006,het,R,Male,20.6,0,Dark,0,6.0,70148,32407,1174999,704772,34362,347119,43168,601097,4611898,931277
2006,het,R,Male,20.6,0,Dark,0,5.25,122433,65159,1796957,1256499,64520,709253,85296,998772,6872533,1690961
2006,het,R,Male,20.6,0,Dark,0,4.95,80201,37730,1562987,852260,60591,267288,52607,1202813,3500010,1124619
2006,het,R,Male,20.6,1,Dark,0,6.0,71076,33298,1099102,713823,38486,371088,43348,611904,4288369,954758
2006,het,R,Male,20.6,0,Dark,0,5.1,64513,43275,1304101,843485,43081,328464,56473,876119,3260334,1132356
2006,het,R,Male,20.6,0,Dark,0,4.05,138073,88209,2716359,1697538,134567,506876,112476,2845135,5252132,2366079
2006,het,R,Male,20.6,0,Dark,0,5.85,78778,29399,1074553,667734,38134,387278,40326,531102,4200913,859154
2006,het,R,Male,20.6,0,Dark,0,5.85,175276,37541,1946924,919467,121374,582960,51760,1388478,6043139,1221487
2006,het,R,Male,20.6,0,Dark,0,5.55,79249,38851,1065111,899126,79634,338750,56330,1227186,4440038,1241046
2006,het,R,Male,20.6,0,Dark,0,4.8,31408,22178,641694,505147,17640,165738,28513,379095,1935341,666807
2006,het,R,Male,20.6,0,Dark,0,3.75,72746,51367,1492658,943827,62968,239210,65274,1327040,2991929,1262126
2006,het,R,Male,20.6,0,Dark,0,5.55,175075,57425,2695161,1413843,111452,674628,83207,1817489,9060402,1863617
2006,het,R,Male,20.6,0,Dark,0,5.25,84938,42802,1358221,875588,46256,471126,56573,762375,4568118,1152489
2006,het,R,Male,20.6,0,Dark,0,4.6499999999999995,136892,66470,1738014,1211101,125659,583274,86205,1770666,4650412,1620550
2006,het,R,Male,20.6,1,Dark,0,4.6499999999999995,158600,61999,2249312,1431442,145934,509851,87052,2201857,5943134,1909094
2006,het,R,Male,20.6,0,Dark,0,6.0,77463,28796,1178930,710144,39938,395173,43052,620105,4658916,955744
2006,het,R,Male,20.6,0,Dark,0,5.55,94169,39222,1525484,927131,78755,402849,55435,1386978,4752783,1234527
2006,het,R,Male,20.6,0,Dark,0,5.7,87313,29777,1178567,684809,52762,400654,39376,743893,3873191,866458
2006,het,R,Male,20.6,0,Dark,0,4.5,73972,38269,1262084,867109,66494,249136,52276,1253077,2880904,1173118
2006,het,R,Male,20.6,0,Dark,0,5.1,91349,40277,1404707,828045,92485,336242,56736,1454743,3337858,1094462
2006,het,R,Male,20.6,0,Dark,0,5.7,211890,53093,2698519,1259935,137610,741276,79042,1842710,8615144,1703338
2006,het,R,Male,20.6,0,Dark,0,6.45,156536,36063,1441148,812695,150106,523072,22309,1656518,5461612,465660
2006,het,R,Male,20.6,1,Dark,0,5.85,106334,43580,1628300,990138,55791,509534,58792,871393,6251103,1267748
2006,het,R,Male,20.6,0,Dark,0,4.95,62672,32251,929008,655505,62107,258431,42033,1042653,2528899,858844
2006,het,R,Male,20.6,0,Dark,0,6.0,144235,35474,1899532,797867,108992,471309,53459,1495147,5798601,1116264
2006,het,R,Male,20.6,0,Dark,0,6.3,131340,20406,1455352,499279,107279,386506,26821,1338502,4051027,563628
2006,het,R,Male,20.6,0,Dark,0,5.25,183090,53278,2094062,1230063,184338,607920,76396,2303767,6751901,1693382
2006,het,R,Male,20.6,0,Dark,0,4.95,203321,87954,2904868,1847361,181759,775799,114860,2798069,7905721,2431479
2006,het,R,Male,20.6,0,Dark,0,5.25,115061,47021,1609807,971404,69302,512720,63851,996979,5089214,1254092
2006,het,R,Male,20.6,0,Dark,0,4.95,109807,54644,1693382,1067411,73999,545281,69868,1171420,4346467,1396333
2006,het,R,Male,20.6,0,Dark,0,4.95,147355,58457,1695551,1232515,135279,588390,79103,1833697,5296287,1640097
2006,het,R,Male,20.6,0,Dark,0,5.3999999999999995,158336,55840,2266853,1265577,140451,578376,82524,2263603,6004362,1760610
2006,het,R,Male,20.6,0,Dark,0,3.15,96577,28609,1638193,806147,74452,179186,52706,1223025,3643700,1136752
2006,het,R,Male,20.6,0,Dark,0,6.1499999999999995,145198,43436,2057660,992490,100612,534484,62138,1478661,6515397,1364455
2006,het,R,Male,20.6,1,Dark,0,5.25,102680,39993,1075932,799329,88674,391563,52355,988361,3385101,1041215
2006,het,R,Male,20.6,0,Dark,0,5.25,121650,34662,1312653,880571,125589,393813,50911,1435469,4541585,1220107
2006,het,R,Male,20.6,1,Dark,0,5.25,133041,43148,1703418,909641,122179,493645,57262,1678296,4689236,1215680
2006,het,R,Male,20.6,0,Dark,0,4.8,105386,36207,1190230,889656,91439,396319,50801,1183510,3515169,1175947
2006,het,R,Male,20.6,0,Dark,0,4.95,163834,54796,2133470,1291319,137982,502399,72675,2018829,5626988,1672537
2006,het,R,Male,20.6,0,Dark,0,4.6499999999999995,99661,36037,1238708,773318,87847,335404,49981,1298045,3195921,1033356
2006,het,R,Male,20.6,0,Dark,0,4.35,130965,53293,1529513,1094573,115572,500064,71027,1477862,3716673,1437629
2006,het,R,Male,20.6,0,Dark,0,5.25,146268,28579,646694,455188,166820,481228,35950,687426,2618524,616716
2006,het,R,Male,20.6,0,Dark,0,5.55,166473,42957,2005940,840103,157566,589038,58047,2094409,4666611,1145831
2006,het,R,Male,20.6,0,Dark,0,3.0,121840,60745,2517870,1346231,86227,263540,86857,1802804,4264846,1848598
2006,het,R,Male,20.6,0,Dark,0,5.1,14079,5209,182779,110389,14573,54361,7274,198656,581597,155571
2006,het,R,Male,20.6,0,Dark,0,4.6499999999999995,160659,48251,1697773,1120900,143507,518889,65532,1705290,4306801,1462680
2006,het,R,Male,20.6,0,Dark,0,4.2,135317,59989,1987999,1279543,124526,467919,81987,2174486,4584663,1712043
2006,het,R,Male,20.6,0,Dark,0,5.3999999999999995,71029,28348,1065856,589987,67327,316059,38876,1164052,2751055,801353
2006,het,R,Male,20.6,0,Dark,0,3.15,90097,42076,1757394,666205,55017,288907,59777,1101809,3609948,895671
2006,het,R,Male,20.6,0,Dark,0,4.95,148516,43971,1480975,1110082,132761,449115,63102,1579844,4563695,1479436
2006,het,R,Male,20.6,0,Dark,0,4.95,162059,47151,1730565,1202858,155060,476191,67809,1874721,4750429,1629866
2006,het,R,Male,20.6,0,Dark,0,5.3999999999999995,96283,37126,1492140,783169,91144,407060,54876,1612594,4454224,1105816
2006,het,R,Male,20.6,0,Dark,0,6.45,60097,19255,1157623,455108,56639,267010,21138,1172464,2974682,448378
2006,het,R,Male,20.6,1,Dark,0,5.1,124179,49507,1841792,1245358,109456,475324,68286,1815322,5486395,1622893
2006,het,R,Male,20.6,0,Dark,0,3.75,143715,38459,2244452,1200080,128358,307294,63801,2178276,6561803,1609365
2006,het,R,Male,20.6,0,Dark,0,6.3,52825,13592,1176069,339526,43818,189472,21483,1028231,3073516,489142
2006,het,R,Male,20.6,0,Dark,0,6.1499999999999995,142922,25330,1671925,533598,125703,476622,40220,1592138,5054352,765840
2006,het,R,Male,20.6,0,Dark,0,6.0,202848,42311,2281350,679818,186390,792148,64111,2410935,8312106,942718
2006,het,R,Male,20.6,0,Dark,0,6.6,111009,19038,986028,471813,106910,336191,12160,1068677,3463439,272591
2006,het,R,Male,20.6,0,Dark,0,6.0,48167,18691,799779,433961,46525,196145,20629,865359,2454369,427820
2006,het,R,Male,20.6,0,Dark,0,6.0,55212,14577,684290,428860,33553,279506,22282,469311,3062862,530199
2006,het,R,Male,20.6,0,Dark,0,3.3,43508,22288,711128,668151,22809,139149,31397,412299,2545185,735956
2006,het,R,Male,20.6,0,Dark,0,6.0,97880,46774,1725332,815654,50991,570784,55436,1012171,5508628,1051687
2006,het,R,Male,20.6,0,Dark,0,7.05,98338,31606,1582725,563932,62162,522499,35011,1063851,7074728,705050
2006,het,R,Male,20.6,0,Dark,0,4.5,133228,68475,2103308,1361024,75806,484291,113924,1301001,7450731,1814995
2006,het,R,Male,20.6,1,Dark,0,5.7,97286,65823,1301534,973256,57652,687872,74673,871653,4763795,1259663
2006,het,R,Male,20.6,0,Dark,0,6.0,175089,34295,1652674,589041,110844,669381,51704,1174241,7369731,820912
2006,het,R,Male,20.6,0,Dark,0,7.199999999999999,65980,26466,1215563,473645,36772,462303,30087,770106,5186141,592928
2006,het,R,Male,20.6,0,Dark,0,6.1499999999999995,74010,43709,1245510,745164,42520,539113,52376,782351,4511495,903113
2006,het,R,Male,20.6,0,Dark,0,6.8999999999999995,65186,22964,1168657,448582,33844,377424,27423,704293,4061503,536118
2006,het,R,Male,20.6,0,Dark,0,6.1499999999999995,114934,45341,1753762,842309,63257,650388,60285,1093951,7166435,1073343
2006,het,R,Male,20.6,0,Dark,0,5.85,59862,30383,1132932,492730,45234,410791,34609,891272,3335725,580279
2006,het,R,Male,20.6,0,Dark,0,5.7,133448,70073,2014420,997143,78427,677180,103929,1362812,6081147,1344692
2006,het,R,Male,20.6,0,Dark,0,6.75,82749,69713,1482276,600155,47754,639762,59324,879231,4941628,710248
2006,het,R,Male,20.6,0,Dark,0,6.75,80031,26369,1458578,558350,40957,470073,28918,821870,6080875,642986
2006,het,R,Male,20.6,1,Dark,0,5.85,77539,46568,1074892,625088,45102,567277,52250,745170,3641274,791248
2006,het,R,Male,20.6,1,Dark,0,7.199999999999999,95934,27879,1493953,465809,48483,449788,32974,838276,6333138,601068
2006,het,R,Male,20.6,0,Dark,0,5.85,104969,70729,2201203,1064921,58599,630903,83908,1369113,7225316,1377601
2006,het,R,Male,20.6,1,Dark,0,6.6,118308,45610,1748585,839176,56487,720532,54884,936245,6775033,1034890
2006,het,R,Male,20.6,0,Dark,0,6.0,44989,24522,856620,488711,32031,239643,32410,667657,2724935,610454
2006,het,R,Male,20.6,0,Dark,0,5.3999999999999995,84455,50447,1213420,785639,58914,510990,58005,918278,4079338,1001104
2006,het,R,Male,20.6,0,Dark,0,6.3,52286,19718,779295,373819,37349,244875,24323,607833,2810735,449059
2006,het,R,Male,20.6,0,Dark,0,6.3,169248,64650,2465226,1188277,76532,941390,85456,1218544,9358430,1505565
2006,het,R,Male,20.6,0,Dark,0,5.7,55501,37879,899884,444758,32860,382958,45216,641748,2641312,586450
2006,het,R,Male,20.6,0,Dark,0,6.8999999999999995,65540,29053,967486,366974,30703,438840,31580,522261,3129047,461061
2006,het,R,Male,20.6,0,Dark,0,5.85,156748,80567,2765436,1276122,79906,887876,98782,1542797,10532038,1673982
2006,het,R,Male,20.6,0,Dark,0,6.0,56821,29287,1000397,491625,28545,362007,34893,545067,3259705,619579
2006,het,R,Male,20.6,0,Dark,0,6.75,78120,26761,1048081,428802,36896,413936,36112,572806,3703023,542373
2006,het,R,Male,20.6,0,Dark,0,6.75,169236,55350,2489303,900958,85786,873792,72099,1455431,8423602,1178829
2006,het,R,Male,20.6,0,Dark,0,5.55,127466,70163,1707174,900575,68321,746819,83920,1042116,5461536,1179886
2006,het,R,Male,20.6,0,Dark,0,6.75,150859,46577,1785477,851425,70071,685847,60931,890069,6516753,1037471
2006,het,R,Male,20.6,0,Dark,0,5.7,97453,64164,1849726,1074402,59701,574311,76334,1262976,5968588,1354976
2006,het,R,Male,20.6,1,Dark,0,6.8999999999999995,94105,34806,1254088,482202,49284,489655,41122,735889,4591509,589023
2006,het,R,Male,20.6,1,Dark,0,6.0,63089,37484,1030066,640021,35076,450768,43337,647330,3691941,768239
2006,het,R,Male,20.6,0,Dark,0,6.45,73196,29592,1087105,548529,42761,434725,39454,740513,3686804,652909
2006,het,R,Male,20.6,0,Dark,0,6.45,59470,20910,765607,455983,26891,243692,25572,385598,2565905,528153
2006,het,R,Male,20.6,0,Dark,0,6.1499999999999995,74671,36379,1290204,706171,33019,468551,46859,627405,4097816,887607
2006,het,R,Male,20.6,1,Dark,0,6.75,116524,37830,1494811,751067,61152,674375,44670,896827,6516930,852702
2006,het,R,Male,20.6,0,Dark,0,6.45,48512,18573,738200,350709,31967,252846,20579,537434,2680006,402772
2006,het,R,Male,20.6,0,Dark,0,5.85,141713,90681,2425142,1271278,68809,820447,116206,1281030,7112191,1717351
2006,het,R,Male,20.6,0,Dark,0,6.0,73548,31053,1266990,604184,38816,351402,45782,768205,4526130,793355
2006,het,R,Male,20.6,0,Dark,0,5.1,89278,63017,1332355,910466,52896,514672,69601,898208,3868513,1142576
2006,het,R,Male,20.6,0,Dark,0,6.0,76481,43034,1485852,727249,40612,584557,49749,847338,4012118,915547
2006,het,R,Male,20.6,0,Dark,0,6.3,70564,28042,908237,405507,37930,365535,37400,499923,3054973,537392
2006,het,R,Male,20.6,0,Dark,0,6.3,61533,29819,870519,516203,37903,387285,33513,651828,3525721,614650
2006,het,R,Male,20.6,0,Dark,0,6.0,99520,37856,1533361,715984,55180,466442,48485,979798,5052236,879522
2006,het,R,Male,20.6,0,Dark,0,6.0,105500,45040,1535293,697174,48651,507428,57943,768602,4482860,913479
2006,het,R,Male,20.6,1,Dark,0,6.45,90225,47150,1594414,790864,47900,645296,51901,947969,5690555,900409
2006,het,R,Male,20.6,1,Dark,0,5.7,99399,44015,1336283,714098,56466,527267,51985,887070,4210184,908416
2006,het,R,Male,20.6,0,Dark,0,6.0,92688,43132,1665031,821126,48533,494999,50723,939658,5056105,998448
