DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral,file_name
2006,het,L,Male,20.6,0,Light Flicker,0,4.35,30,84124,36982.0,565372,673420.0,164079,284426.0,48429.0,1452413,1957660.0,839368.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.95,30,235535,131471.0,4464654,2872477.0,134282,1242193.0,162798.0,2510918,12084547.0,3885251.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.85,30,96239,71824.0,1697399,1326247.0,51449,897189.0,89184.0,920923,6007397.0,1695536.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,1,Light Flicker,0,4.05,30,14280,10824.0,283611,148830.0,7411,54842.0,12681.0,185507,616825.0,191681.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.25,30,70231,42806.0,969012,649693.0,31992,446788.0,52485.0,489514,3213564.0,865758.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.1,30,112722,80198.0,1338653,870255.0,59588,697109.0,95836.0,793618,4302904.0,1197145.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.55,30,82773,31110.0,699568,538253.0,40041,437653.0,40443.0,377944,2749607.0,730653.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.25,30,25178,20203.0,683356,318040.0,11203,176762.0,26548.0,307568,1599028.0,427592.0,2006L_GLUT1_647_WGA_594_040724_0003
2006,het,L,Male,20.6,0,Light Flicker,0,3.0,30,104706,100463.0,1448305,770664.0,55937,276686.0,186848.0,849496,2697567.0,1079669.0,2006L_GLUT1_647_WGA_594_040724_0003
2006,het,L,Male,20.6,0,Light Flicker,0,2.85,30,99454,188508.0,1949554,3450969.0,57988,422064.0,272757.0,1051552,7189296.0,4192561.0,2006L_GLUT1_647_WGA_594_040724_0003
